MaxEStateIndex,MinEStateIndex,MolWt,BCUT2D_MRLOW,BertzCT,Chi3n,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumRotatableBonds,MolLogP,fr_NH0,fr_Ndealkylation1,fr_aryl_methyl,fr_bicyclic,fr_methoxy,fr_unbrch_alkane
-0.8747562962033675,0.5911750202563414,0.5351894053926256,-0.022219405249123032,0.030611549252971517,0.7585388569772773,0.26120817902872484,-0.6197662179162106,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,2.989661379169078,-0.3216307320716809,-0.36177709013439857,0.6950863427855599,0.6531456283037191,1.0198092792764517,-1.2078608090672063,0.4274959747105204,4.758295840986018,-0.4612355499991348,-0.3233538412617955,1.130004920904387,0.5652848514437181,-0.9674870724698538,1.8428665980289156,-0.8165051486817246,-0.7210894794019669,1.8420082645899283,-0.8739398256173817,-0.0923683991053238,-0.765983197630173,-0.33745860296209246,0.1893333866448936,0.1597364459159383,-0.60204496819725,-0.7974057331893109,1.7973881823306221,1.2367879551725358,-0.459045111746883,-0.05384168122855479,-1.1742003371399836,-0.8843389161307615,1.2669962113030087,0.07716589987096958,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.979273343451245,-0.20212086407820076,1.7868280491341872,1.1694868185731475,-0.804372254903839,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
0.02538908014226007,-0.8566774495549742,1.0039842543254156,-0.6263533143222341,0.8700179682328255,0.7598975824616162,0.9866665253657965,-0.6951988255625422,1.107899326037605,0.8771337256831607,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,2.101763223052915,0.6638604231543223,-0.8025464207428094,-1.3404421208674897,0.5050760725562099,-1.3044621453483298,-0.21015927412213564,1.941675491637695,2.221872799258733,-1.6716021552600342,0.354570261030146,0.9686166545743135,-1.1131422786313605,2.323854671110621,0.6758828142695659,-1.110717632540899,-0.18238436693472426,-0.0923683991053238,1.9176470353232131,-0.3491079591936948,1.6153219974554596,-0.7232523465702779,-0.60204496819725,-0.7974057331893109,0.49357733093723877,-1.0158155448415906,-0.459045111746883,-0.2005279375292748,1.6323437609630618,0.8112235763766726,1.220056743994569,-0.9907412083004161,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.3047808738207713,1.4559429733281752,-1.1387792836624986,-0.48030775511769597,0.8053113935552153,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.766253977499707,0.6460108670265231,0.9733706105622288,1.068966217761471,0.6503184788658688,0.724892763246704,1.1122613857491437,0.5136906185699482,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,0.45940301426137253,0.19847596180137764,0.7017826361154912,1.7637718361724781,-1.2078608090672063,1.293475034739945,-0.21015927412213564,1.941675491637695,-0.2662038170084689,1.448138826475406,-0.7055766123756405,-0.9674870724698538,0.8347797644900381,-0.8165051486817246,0.6758828142695659,0.36564531602451467,-0.8739398256173811,-0.0923683991053238,-0.765983197630173,-0.3491079591936948,0.1893333866448936,0.6012308421590463,-0.60204496819725,-0.7974057331893109,1.8531894803021927,1.229983539390265,-0.459045111746883,0.6692120191308994,-0.43489025198288067,-0.8843389161307615,1.923150409772366,0.08316478229669015,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.979273343451245,0.5270606970510049,1.7868280491341872,-0.48030775511769597,-0.804372254903839,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.7775300709948505,0.16283146874287052,0.5351894053926238,1.3120169813705895,0.4298196441391864,0.6804085444946096,0.20149782762488802,0.5136906185699482,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,-1.1829571945301696,0.7868187137242179,0.6531456283037191,1.7637718361724781,-1.2078608090672063,1.293475034739945,-0.21015927412213564,-0.4612355499991348,0.12532897692748513,1.0232108113091927,-0.7055766123756405,-0.9674870724698538,0.788445078962525,-0.8165051486817246,-0.7210894794019669,0.36564531602451467,-0.8739398256173811,-0.0923683991053238,-0.765983197630173,-0.33745860296209246,-0.40947892905123334,0.6012308421590463,-0.60204496819725,-0.7974057331893109,1.8531894803021927,1.2134111281575661,-0.459045111746883,0.6405950980829104,-1.1742003371399836,-0.8843389161307615,1.5497652221798932,0.07966946501020693,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.3047808738207713,0.2931633599145997,1.7868280491341872,-0.48030775511769597,-0.804372254903839,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.4912055850968212,0.8584036015914625,0.5967915538630381,-0.1154600717122472,0.32395046579491477,0.3440000448586685,0.3834367536013571,1.6094311512329413,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,-1.1829571945301696,-0.7543234075877584,1.4380087633175387,2.6280129061537414,-0.35139236825549824,1.293475034739945,-0.21015927412213564,-0.4612355499991348,-1.6122522715763121,2.371367124084576,-0.7055766123756405,-0.9674870724698538,2.144861410235393,0.34187106588734784,-0.7210894794019669,0.36564531602451467,-0.14361295105892413,-0.0923683991053238,-0.765983197630173,-0.2843470767807068,0.11088832897611192,0.1597364459159383,0.9825380813016509,-0.7974057331893109,0.9600031008544256,1.1243419916066955,-0.459045111746883,0.49863012565861997,-1.1742003371399836,-0.8843389161307615,-0.468036590893079,1.9768804692927446,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.979273343451245,-0.7951771978998295,1.7868280491341872,1.1694868185731475,-0.804372254903839,-0.08770591713139685,1.5948373991625857,-0.24300684503005868
0.030108140679154627,-0.7152420584765732,1.0039842543254156,-0.686262212858501,0.4678423697386566,0.5588440173689678,1.127381236221575,-0.6951988255625422,1.107899326037605,0.8771337256831607,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,2.863295733393805,0.1501463827169969,-0.7539094129310372,-1.3404421208674897,0.5050760725562099,-1.3044621453483298,-0.21015927412213564,1.941675491637695,2.1892820795670445,-1.6716021552600342,0.45992755623693204,0.9686166545743135,-1.1131422786313605,0.7536747612144481,0.6758828142695659,0.36564531602451467,-0.18238436693472426,-0.0923683991053238,1.9176470353232131,-0.3491079591936948,1.6937670551242414,-0.7232523465702779,-0.60204496819725,-0.05064001087694453,0.04295103957931471,-1.0158155448415906,-0.459045111746883,-0.846857757901444,1.6169684453722684,1.5555633693112623,0.5653199753176645,-0.9907412083004161,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.979273343451245,1.661689500098405,-1.1387792836624986,-0.48030775511769597,0.8053113935552153,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.4487636101905811,1.2560243724604607,-2.06190969173367,0.49270758984296636,-2.4715538664005634,-1.7995191869183276,-1.2567068472489684,-1.7909393582255353,0.05547597465957625,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,0.3997554202064914,0.5476486702081641,-1.8786301459789811,-0.41041505705315234,-0.35139236825549824,-1.3044621453483298,-0.21015927412213564,-0.4612355499991348,-0.3639759760835351,-1.2099880064554487,1.7307890200562908,0.0005647910522298741,-1.5828443593939854,0.7536747612144481,-0.7210894794019669,1.8420082645899283,-0.9127112414931824,-0.0923683991053238,-0.765983197630173,-0.9053666140731678,-1.103730945498822,0.7054788484817961,0.9825380813016509,-0.7974057331893109,-0.5192778477217528,-1.0158155448415906,-0.459045111746883,-0.8193676139139813,-0.16796767940165766,1.1411018578759016,-1.5778315389126263,-0.15454515585978698,-0.398798553261554,-0.2700358748593135,-1.958365653454477,-1.6942868909955147,0.3047808738207713,0.18254390038845686,-1.1387792836624986,-0.48030775511769597,0.8053113935552153,-1.3300856027777956,1.5948373991625857,-0.24300684503005868
2.702608786774507,-1.1579746876722248,0.8781559307763211,-1.936799877839136,2.3234752513946035,1.840754020068718,2.534609281520683,-0.47553776241953977,-0.8193354227122513,-0.07757793283156195,1.615530185397915,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,3.1795021366373,0.45940301426137253,1.0020179082194853,-0.08668613952669495,-0.596479563971463,0.6181191142371281,1.3255049586147978,-0.21015927412213564,1.941675491637695,0.851709599717553,-0.8688212158573378,0.354570261030146,-0.9674870724698538,-1.0451962527859235,-0.8165051486817246,0.6758828142695659,-1.110717632540899,2.238850991839794,-0.0923683991053238,1.831413091877543,0.20715069568577832,-1.1765207698035842,1.6357813051137546,-0.60204496819725,1.7747727889352185,-1.0885879371890723,-0.036924414933456204,3.761087662989137,0.9446620487428472,0.22339487445073325,1.2400666086721752,-1.044686343087483,-0.018594718081916844,2.59262691846844,2.663983076068505,-1.958365653454477,1.7191809093762889,-0.3697115958097023,-1.534749997754804,-1.1387792836624986,-0.48030775511769597,-0.804372254903839,4.881812825454198,-0.5176442872088763,-0.24300684503005868
-0.02372638828649947,-0.7647224632581248,0.5658030491558124,-0.5417921064161165,0.6501122188130374,0.9265318462781226,0.16168288961596003,-0.6951988255625422,1.18985126157953,0.8771337256831607,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,2.101763223052915,0.15014638271699662,-0.8025464207428094,-1.3404421208674897,0.5050760725562099,-1.3044621453483298,-0.21015927412213564,1.941675491637695,1.37763122977688,-1.24264054607292,0.354570261030146,0.9686166545743135,-1.0668075931038474,-0.8165051486817246,2.3102901470633284,-1.110717632540899,-0.18238436693472426,-0.0923683991053238,0.5758319188465202,0.8281702329782391,0.44037618550053176,-0.7232523465702779,-0.60204496819725,-0.7974057331893109,0.49357733093723877,-1.0158155448415906,-0.459045111746883,-0.2756811180436462,1.8956716548748478,-0.2208765295202027,1.407052633096272,-0.9907412083004161,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,-0.3697115958097023,1.3789722341122048,-1.1387792836624986,-0.48030775511769597,0.8053113935552153,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.8562917263965021,0.03240781464036816,-0.7472411225768447,1.86585647325505,-0.9063395668370007,-1.0257705064746019,-1.0865836538391291,-0.42689972252339303,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,-1.1829571945301696,0.8504322018681086,0.4147044585867686,0.14748299292456346,-1.2078608090672063,0.4274959747105204,-0.21015927412213564,-0.4612355499991348,0.5740117951167665,-0.5562733708557983,0.354570261030146,-0.9674870724698538,-1.0782551137373755,-0.8165051486817246,2.547725186185559,-1.110717632540899,0.2607175287887166,-0.0923683991053238,-0.765983197630173,-0.33745860296209246,-0.5777084541074575,0.14049508985340528,-0.60204496819725,-0.7974057331893109,1.1856558028539685,-1.0158155448415906,1.426266232839982,1.0635829421248846,-1.1742003371399836,-0.8843389161307615,1.4524866676699448,-0.9907412083004161,2.59262691846844,-0.2700358748593135,-1.958365653454477,-1.6942868909955147,0.3047808738207713,0.6716311674684338,-1.1387792836624986,-0.48030775511769597,2.4149950420142696,-1.3300856027777956,-0.5176442872088763,-0.24300684503005868
-0.7716572483103636,0.19275298044111694,0.9425070595030167,1.0969537355774786,0.5935073056367736,1.0240943061755041,0.9159301854181731,-0.6197662179162106,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,1.2805831186571437,0.674875646495946,1.1425504831100328,0.14748299292456346,-1.2078608090672063,0.4274959747105204,-0.21015927412213564,-0.4612355499991348,1.3736052724202619,0.23944970138064592,0.45992755623693204,-0.9674870724698538,0.12770964031942394,-0.8165051486817246,-0.7210894794019669,0.36564531602451467,-1.130305922428801,-0.0923683991053238,-0.765983197630173,0.21880005191738022,-0.4208183387698957,1.0900389025478963,-0.60204496819725,-0.7974057331893109,1.5262162927972718,0.5649573011121415,-0.459045111746883,0.8425284481828835,-0.6332215349010211,-0.20347052823198372,2.4733654082269387,-0.9907412083004161,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.3047808738207713,1.3321927666849238,0.8116256048686253,-0.48030775511769597,-0.804372254903839,-0.08770591713139685,-0.5176442872088763,-0.24300684503005868
-0.3587557760237201,1.0648144044349361,0.12774679763422095,-0.26652450406452205,-0.1315432322791387,0.21256419765143866,-0.2716789864264399,0.47597431474678203,-0.8814280405034861,-0.9579815045858823,-0.44034828240728,-0.2894586593180492,-0.1879807337654283,-0.19648389429528945,-0.3216307320716809,-1.1829571945301696,-0.2406093671504329,1.8787766103120802,1.0117240629058266,-0.35139236825549824,0.4274959747105204,-0.21015927412213564,-0.4612355499991348,-1.163569453387031,1.5549534745385591,0.45992755623693204,-0.9674870724698538,1.4377912860647795,0.34187106588734784,0.913317853391796,0.36564531602451467,-0.3999790478703434,-0.0923683991053238,-0.765983197630173,-0.9053666140731678,0.7881746453316436,0.5916101641277799,-0.60204496819725,0.0549016779313206,0.18240362199157967,0.4534422888974747,-0.459045111746883,0.5997539327198013,-1.1742003371399836,-0.8843389161307615,0.5424723217977333,0.0768139359350063,-0.398798553261554,-0.2700358748593135,0.46345161207292085,0.012447009190387265,0.3047808738207713,-0.5260252217410876,0.8116256048686253,1.1694868185731475,0.8053113935552153,-0.08770591713139685,-0.5176442872088763,2.3122921266357115
