MaxEStateIndex,MinEStateIndex,MolWt,BCUT2D_MRLOW,BertzCT,Chi3n,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumRotatableBonds,MolLogP,fr_NH0,fr_Ndealkylation1,fr_aryl_methyl,fr_bicyclic,fr_methoxy,fr_unbrch_alkane
4.496345348324515,0.5657142857142855,304.4630000000001,0.5883538224208846,636.4838389724234,4.5932565171698565,93848.53376345671,9.799819461700956,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,32.75548471369488,31.23956153858268,23.102959894565736,0.0,34.13636132979826,8.747079962832899,0.0,46.578432873762466,29.434088679438684,11.629818560158606,0.0,34.42319000971858,0.0,6.923737199690624,6.06636706846161,32.260000000000005,0.0,0.0,6.041840829147961,30.667670652970244,41.50805463211475,0.0,0.0,52.30821529175796,5.078981481481481,0.0,6.135934429327287,0.0,2.3424424445704206,12.352989785420341,0.0,0,0,1,1,4,3.834620000000003,4,0,1,2,0,0
6.005751133786848,0.1401181027966738,278.377,0.08742713480156522,596.3886438539383,3.772966170661403,38651.31174558819,9.473725907600098,23.744249787493743,11.49902366656781,0.0,0.0,0.0,0.0,0.0,20.771211599071872,18.75954929201341,11.629818560158606,11.728187345198613,9.473725907600098,22.761588780431133,8.747079962832899,0.0,45.63472727883358,6.606881964512918,11.629818560158606,11.49902366656781,21.45792831509412,0.0,0.0,6.06636706846161,44.24000000000001,0.0,6.103966387748303,12.52478801067431,40.93751983934935,11.728187345198613,0.0,6.06636706846161,29.51829156190477,0.0,0.0,3.036439436885866,2.0934967876039305,2.135260613504661,7.10260253947258,0.0,0,0,1,1,3,3.7546000000000026,2,0,0,2,0,0
6.186064814814815,0.04710128495842736,321.4460000000001,0.10352859069662662,679.5710222540087,4.072315193236727,135040.8554744559,14.373635638450576,29.43163606217731,11.49902366656781,0.0,0.0,0.0,0.0,0.0,13.847474399381248,26.689117645233264,18.652964303522147,11.728187345198613,9.473725907600098,28.4489750551147,8.747079962832899,0.0,46.64055843236281,24.59630450718855,5.563451491696996,11.49902366656781,34.547441126919274,0.0,0.0,0.0,47.480000000000004,0.0,6.103966387748303,12.52478801067431,46.872775680006036,11.728187345198613,0.0,6.923737199690624,41.34193849244588,2.271898148148148,0.0,4.03602702191988,2.004128873771731,0.04710128495842736,13.013276407785337,0.0,0,0,1,1,4,3.8206000000000024,3,0,0,2,0,0
4.52557492441421,0.6332631802721087,305.451,0.6152302817288235,648.7965499081878,3.891375522922675,79054.08539015087,14.699729192551434,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,18.90801031431363,27.18485677717953,35.45903735814844,0.0,39.823747604481824,8.747079962832899,5.917906046161393,20.771211599071872,48.5532771586301,6.06636706846161,0.0,42.60062792891157,0.0,5.917906046161393,6.06636706846161,35.50000000000001,0.0,0.0,5.917906046161393,30.791605435956818,28.790346169249297,0.0,0.0,64.3797317882722,7.079537037037037,0.0,5.841116780045352,0.6332631802721087,0.0,9.78412506823717,4.187619047619048,0,0,1,1,4,3.017100000000001,5,0,0,2,0,0
5.5932407407407405,0.4228193499622068,264.354,0.4185095160289556,595.0200900246243,3.3505388960328863,21000.47388439671,14.536682415501005,16.720787709916088,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,19.913841467842857,13.08951281182515,31.19406235005885,4.736862953800049,34.13636132979826,8.747079962832899,0.0,19.88931522852921,30.625980174554822,6.06636706846161,5.749511833283905,35.61508150483473,0.0,0.0,6.06636706846161,41.49000000000001,0.0,0.0,6.041840829147961,29.138990732099135,17.415573619882174,7.109797541277533,0.0,45.50841287505391,4.545231481481482,0.0,4.075190854119427,0.8419444444444446,0.0,5.247166950113378,3.789196900982615,0,0,1,1,2,2.322,4,0,0,2,1,0
5.681687452758881,0.36384353741496567,308.40700000000004,0.4112017758822519,670.5280267258,3.912964111363224,94024.26814013829,19.273545369301054,11.374772549367124,22.532425101800335,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,12.586597235060536,32.616473616652826,9.473725907600098,34.13636132979826,8.747079962832899,0.0,26.813052428219834,37.23286213906774,0.0,11.49902366656781,42.22196346934764,0.0,0.0,0.0,50.72,0.0,0.0,6.041840829147961,47.12064524597917,11.728187345198613,14.219595082555067,0.0,39.31811102360573,4.605601851851851,0.0,3.681489984882843,1.5821759259259265,0.0,8.226964521919879,3.3757331821617536,0,0,1,1,4,2.720700000000001,4,0,0,2,2,0
11.882885959939532,0.06402494331065789,287.38800000000003,-0.4257791319704371,698.4516924677458,4.7840594799578655,90339.30386588158,5.106527394840706,11.414446061973873,5.516700717616262,5.687386274683562,0.0,0.0,0.0,4.992404732635669,6.923737199690624,49.14891714418543,11.984273114623004,11.728187345198613,10.098932127476374,34.34672039947231,8.747079962832899,0.0,50.863657406643455,0.0,17.193270051855603,0.0,14.64482530719051,0.0,0.0,6.06636706846161,62.81,0.0,5.897745344357611,18.256633715248796,16.720787709916088,48.53837682029665,0.0,6.923737199690624,19.80585176393018,3.0989351851851854,11.882885959939532,5.5388019652305385,1.3062792894935753,5.547715734441924,1.8823081223230032,0.0,1,3,0,3,2,1.3269999999999997,2,0,0,3,0,0
5.548009259259259,0.6113813303099018,224.28499999999997,0.31046560441684495,481.47227847854253,2.1393907103702956,3987.6337273212703,9.473725907600098,5.516700717616262,17.01572438418407,0.0,0.0,0.0,0.0,0.0,0.0,25.477292959539852,0.0,25.444866850989065,9.473725907600098,22.761588780431133,8.747079962832899,0.0,13.847474399381248,13.716679505790452,11.629818560158606,11.49902366656781,22.46375946862335,0.0,6.923737199690624,6.06636706846161,44.24000000000001,0.0,0.0,12.356393797796823,22.346364760213426,11.728187345198613,7.109797541277533,19.913841467842857,8.747079962832899,0.0,0.0,2.6557898715041577,1.4451851851851854,0.0,4.5366532029478455,1.6211111111111112,0,0,0,0,3,2.40702,2,0,1,1,1,0
11.379072849448931,-0.17409105463172891,293.34800000000007,-0.4238399852177709,664.1702878160021,3.088253981122271,55269.62010196949,14.580253302440804,24.125294414235093,11.266212550900168,5.749511833283905,5.687386274683562,0.0,0.0,4.992404732635669,13.344558822616634,6.4208216229260096,12.990104268152233,11.728187345198613,19.572658035076472,34.346720399472304,8.747079962832899,0.0,32.79308403298157,6.606881964512918,6.06636706846161,11.49902366656781,27.355673659451732,0.0,0.0,6.06636706846161,81.27000000000001,0.0,12.001711732105914,34.82669334099681,24.569830591050632,6.923737199690624,0.0,6.06636706846161,20.663221895159193,2.769104150919627,11.379072849448931,1.896702281221131,0.9985043724279843,2.006235040312421,4.04191548724377,0.0,1,0,1,1,3,0.12199999999999972,2,0,0,2,0,0
6.036630763416477,0.5409545068027212,306.3870000000001,0.14599916400868834,685.0988335882142,4.685205008045657,169714.16386999266,14.210588861400147,6.606881964512918,22.532425101800335,0.0,0.0,0.0,0.0,0.0,0.0,31.09827696110081,18.236700524671523,25.444866850989065,14.210588861400147,22.761588780431133,8.747079962832899,0.0,31.09827696110081,27.433359011580905,11.126902983393991,11.49902366656781,36.1804389744138,4.736862953800049,0.0,0.0,53.47,0.0,0.0,25.04957602134862,22.532425101800335,42.117555197370635,14.219595082555067,0.0,8.747079962832899,0.0,0.0,4.334481292517007,3.0113070042831946,3.6959410430839004,1.1182926272360796,3.4123035031914,0,2,0,2,5,3.089800000000001,2,0,0,6,2,1
